class,num_vertices,num_faces,face_types,bounding_box
Sword,557,1112,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.2, 0.2, 0.98]}"
Sword,4890,9314,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.06, 0.21]}"
Sword,10759,21800,only triangles,"{'min': [-1.25, -0.37, -0.04], 'max': [0.37, 0.21, 0.05]}"
Sword,408,812,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.05, 0.09, 0.98]}"
Sword,10936,21764,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.22, 0.08, 0.98]}"
Sword,9457,17701,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.23, 0.06, 0.98]}"
Sword,7910,15768,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.47, 0.98, 0.09]}"
Sword,10936,21764,only triangles,"{'min': [-1.17, -0.17, -0.05], 'max': [0.37, 0.15, 0.04]}"
Hand,799,1710,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.4, 0.52]}"
Hand,25001,49998,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.35, 0.29, 0.98]}"
Hand,7314,14624,only triangles,"{'min': [-0.41, -0.62, -0.26], 'max': [0.35, 0.98, 0.35]}"
Hand,1546,2878,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.47, 0.98, 0.53]}"
Hand,421,837,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.38, 0.98, 0.56]}"
Hand,1198,2392,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.86, 0.78, 0.98]}"
Hand,386,768,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.78, 0.4, 0.98]}"
Hand,1023,2042,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.91, 0.67, 0.98]}"
Hand,1198,2392,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.86, 0.78, 0.98]}"
Hand,1521,2828,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.43, 0.98, 0.53]}"
Hand,1557,3110,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.57, 0.35, 0.98]}"
Hand,1925,3846,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.25, 0.18, 0.98]}"
Hand,43386,86361,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.35, 0.98, 0.37]}"
Hand,1547,3090,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.49, 0.37, 0.98]}"
Hand,43386,86361,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.35, 0.98, 0.37]}"
Hand,7929,15855,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.58, 0.98, 0.68]}"
Hand,7929,15855,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.58, 0.98, 0.68]}"
Hand,114,204,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.8, 0.98, 0.4]}"
Hand,1925,3846,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.25, 0.18, 0.98]}"
Hand,421,837,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.38, 0.98, 0.56]}"
Hand,1521,2828,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.43, 0.98, 0.53]}"
Hand,6038,12072,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.85, 0.26]}"
Hand,2248,4466,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.19, 0.13, 0.98]}"
Hand,1546,2878,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.47, 0.98, 0.53]}"
Hand,6191,12378,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.88, 0.98, 0.35]}"
Hand,1557,3110,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.57, 0.35, 0.98]}"
Hand,8471,16938,only triangles,"{'min': [-0.44, -0.76, -0.28], 'max': [0.36, 0.99, 0.38]}"
Hand,799,1710,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.4, 0.52]}"
Hand,2248,4466,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.19, 0.13, 0.98]}"
Hand,1547,3090,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.49, 0.37, 0.98]}"
Hand,8524,17044,only triangles,"{'min': [-0.39, -0.72, -0.32], 'max': [0.32, 0.98, 0.43]}"
Hand,7112,14220,only triangles,"{'min': [-0.53, -0.58, -0.27], 'max': [0.71, 0.99, 0.37]}"
Hand,386,768,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.78, 0.4, 0.98]}"
Hand,114,204,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.8, 0.98, 0.4]}"
Hand,25001,49998,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.35, 0.29, 0.98]}"
Hand,6038,12072,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.85, 0.26]}"
Hand,6191,12378,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.88, 0.98, 0.35]}"
Car,7486,14482,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.41, 0.32, 0.98]}"
Car,1268,2286,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.3, 0.4]}"
Car,1517,3014,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.43, 0.34, 0.98]}"
Car,7454,15436,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.48, 0.4, 0.98]}"
Car,5914,10880,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.5, 0.59, 0.98]}"
Car,5911,11230,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.44, 0.4, 0.98]}"
Car,23843,47667,only triangles,"{'min': [-1.01, -0.41, -0.38], 'max': [0.74, 0.56, 0.43]}"
Car,10545,21450,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.45, 0.98, 0.36]}"
Car,17658,29905,only triangles,"{'min': [-1.04, -0.55, -0.44], 'max': [0.82, 0.39, 0.38]}"
Car,2170,4060,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.32, 0.38]}"
Car,4275,7958,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.38, 0.27, 0.98]}"
Car,7315,14450,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.33, 0.91]}"
Car,7374,14462,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.38, 0.29, 0.98]}"
Car,2868,5566,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.52, 0.43]}"
Car,6148,12263,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.42, 0.46, 0.98]}"
Car,132,134,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.45, 0.4, 0.98]}"
Car,320,560,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.43, 0.29, 0.98]}"
Car,2676,4713,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.41, 0.29, 0.98]}"
Car,1503,3653,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.63, 0.98, 0.5]}"
Car,6870,13402,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.45, 0.35]}"
Car,13689,24340,only triangles,"{'min': [-0.93, -0.3, -0.43], 'max': [0.95, 0.44, 0.31]}"
Car,1830,3640,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.35, 0.43]}"
Car,15178,29304,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.37, 0.29, 0.98]}"
Car,308,580,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.41, 0.27, 0.98]}"
Car,47555,95017,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.55, 0.39, 0.98]}"
Car,8404,16736,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.37, 0.36, 0.98]}"
Car,3655,7234,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.33, 0.34]}"
Car,4336,10492,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.21, 0.42]}"
Car,1239,1915,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.3, 0.47]}"
Car,249,440,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.27, 0.57]}"
Car,7061,11230,only triangles,"{'min': [-0.94, -0.31, -0.39], 'max': [0.91, 0.49, 0.36]}"
Car,26704,45234,only triangles,"{'min': [-1.08, -0.41, -0.44], 'max': [0.81, 0.48, 0.53]}"
Car,4350,8157,only triangles,"{'min': [-1.08, -0.3, -0.33], 'max': [0.82, 0.42, 0.32]}"
Car,9068,15012,only triangles,"{'min': [0.03, 0.03, 0.04], 'max': [0.98, 0.57, 0.29]}"
Car,5247,10474,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.32, 0.42]}"
Car,60326,116378,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.48, 0.25, 0.98]}"
Car,9369,17526,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.45, 0.27, 0.98]}"
Car,18122,32782,only triangles,"{'min': [-0.91, -0.57, -0.29], 'max': [0.87, 0.4, 0.42]}"
Car,24935,50126,only triangles,"{'min': [-0.9, -0.28, -0.23], 'max': [1.01, 0.4, 0.22]}"
Car,3506,5877,only triangles,"{'min': [-1.1, -0.4, -0.22], 'max': [0.83, 0.43, 0.3]}"
Car,5322,9907,only triangles,"{'min': [-0.98, -0.37, -0.22], 'max': [0.96, 0.49, 0.39]}"
Car,18528,35465,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.27, 0.45]}"
Car,8278,14914,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.28, 0.45]}"
Car,16607,30255,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.42, 0.32]}"
Car,8492,16860,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.26, 0.42]}"
Car,35131,119540,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.33, 0.37]}"
Car,4384,7414,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.48, 0.35, 0.98]}"
Car,2956,4770,only triangles,"{'min': [-1.09, -0.38, -0.48], 'max': [0.79, 0.5, 0.4]}"
Car,386,548,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.28, 0.46]}"
Car,8489,16656,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.38, 0.41]}"
Car,10616,20980,only triangles,"{'min': [-1.1, -0.48, -0.36], 'max': [0.83, 0.36, 0.38]}"
Car,8260,16515,only triangles,"{'min': [-0.78, -0.46, -0.26], 'max': [0.92, 0.38, 0.22]}"
Car,12440,24552,only triangles,"{'min': [-0.8, -0.41, -0.35], 'max': [1.03, 0.5, 0.5]}"
Car,15606,30000,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.42, 0.54, 0.98]}"
Car,6943,11791,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.35, 0.31, 0.98]}"
Car,21686,43584,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.63, 0.67]}"
Car,8278,14914,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.28, 0.45]}"
Car,332,558,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.52, 0.5, 0.98]}"
Car,616,1110,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.7, 0.5, 0.98]}"
Car,12016,21840,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.66, 0.65]}"
Car,8254,16515,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.48, 0.28, 0.98]}"
Car,10828,20577,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.58, 0.25, 0.98]}"
Car,10969,21007,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.39, 0.21, 0.98]}"
Car,35859,57440,only triangles,"{'min': [-1.03, -0.42, -0.54], 'max': [0.9, 0.63, 0.41]}"
Car,3861,6755,only triangles,"{'min': [-0.99, -0.44, -0.3], 'max': [0.95, 0.29, 0.26]}"
Car,19302,37380,only triangles,"{'min': [-1.05, -0.36, -0.35], 'max': [0.85, 0.35, 0.28]}"
Car,1621,3269,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.45, 0.21, 0.98]}"
Car,54710,109357,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.49, 0.25, 0.98]}"
Car,1830,3640,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.28, 0.42]}"
Car,4284,7879,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.56, 0.98, 0.28]}"
Car,6816,11468,only triangles,"{'min': [0.03, 0.03, 0.09], 'max': [0.98, 0.38, 0.31]}"
Car,15465,31807,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.38, 0.52]}"
Car,5514,10496,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.38, 0.3, 0.98]}"
Car,5153,9168,only triangles,"{'min': [-1.04, -0.44, -0.22], 'max': [0.82, 0.61, 0.36]}"
Car,13106,20844,only triangles,"{'min': [0.07, 0.03, 0.03], 'max': [0.98, 0.42, 0.29]}"
Car,6514,12769,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.44, 0.21, 0.98]}"
Car,24786,50685,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.22, 0.2]}"
Car,3955,7448,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.44, 0.32, 0.98]}"
Car,22232,45452,only triangles,"{'min': [-0.85, -0.46, -0.4], 'max': [0.78, 0.65, 0.51]}"
Car,4952,9223,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.57, 0.51, 0.98]}"
Car,1684,3352,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.51, 0.5, 0.98]}"
Car,12279,24863,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.42, 0.98, 0.29]}"
Car,4970,7120,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.21, 0.5]}"
Car,18662,36856,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.46, 0.26, 0.98]}"
Car,1644,3260,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.43, 0.38, 0.98]}"
Car,18656,37254,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.37, 0.28, 0.98]}"
Car,4958,9157,only triangles,"{'min': [-1.08, -0.41, -0.33], 'max': [0.86, 0.37, 0.26]}"
Car,4168,7412,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.43, 0.33, 0.98]}"
Car,250,391,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.5, 0.24, 0.98]}"
ComputerKeyboard,4176,31218,only triangles,"{'min': [-3.66, 1.75, -0.0], 'max': [-3.25, 1.91, 0.02]}"
ComputerKeyboard,1300,7944,only triangles,"{'min': [0.81, 0.22, 0.74], 'max': [1.07, 0.71, 0.77]}"
ComputerKeyboard,8309,26043,only triangles,"{'min': [0.0, -0.01, -0.0], 'max': [46.0, 13.82, 1.59]}"
ComputerKeyboard,1282,7680,only triangles,"{'min': [-1.61, 1.81, 1.18], 'max': [-1.35, 2.53, 1.21]}"
ComputerKeyboard,1043,5118,only triangles,"{'min': [0.24, 0.41, -0.47], 'max': [63.86, 20.78, 2.02]}"
ComputerKeyboard,1179,7401,only triangles,"{'min': [5.51, -7.67, 0.27], 'max': [13.27, 13.44, 2.84]}"
ComputerKeyboard,701,3360,only triangles,"{'min': [0.0, 0.0, 0.0], 'max': [0.11, 0.44, 0.04]}"
ComputerKeyboard,6384,38268,only triangles,"{'min': [1.38, 2.18, 1.01], 'max': [6.05, 3.86, 1.36]}"
ComputerKeyboard,6564,38160,only triangles,"{'min': [0.0, -0.0, 0.0], 'max': [0.45, 0.17, 0.05]}"
ComputerKeyboard,8341,40758,only triangles,"{'min': [0.28, -0.54, 0.57], 'max': [0.78, -0.37, 0.61]}"
ComputerKeyboard,348,2076,only triangles,"{'min': [1.17, -0.79, 0.78], 'max': [1.32, -0.42, 0.8]}"
ComputerKeyboard,6954,40641,only triangles,"{'min': [1.47, -0.13, -0.19], 'max': [153.01, 51.36, 18.19]}"
ComputerKeyboard,7131,45807,only triangles,"{'min': [0.0, -0.24, 0.0], 'max': [0.48, 0.0, 0.04]}"
ComputerKeyboard,8454,50064,only triangles,"{'min': [0.89, 0.87, 0.52], 'max': [1.02, 1.15, 0.54]}"
ComputerKeyboard,6193,35826,only triangles,"{'min': [0.0, -0.0, -0.0], 'max': [0.43, 0.12, 0.02]}"
ComputerKeyboard,1837,10497,only triangles,"{'min': [0.85, -0.0, 0.0], 'max': [1.31, 0.16, 0.04]}"
ComputerKeyboard,1646,9150,only triangles,"{'min': [0.0, 0.0, 0.0], 'max': [0.44, 0.15, 0.04]}"
ComputerKeyboard,805,4113,only triangles,"{'min': [-25.36, -9.1, -0.47], 'max': [-7.59, -3.79, 0.23]}"
ComputerKeyboard,796,4008,only triangles,"{'min': [-0.0, -0.01, 0.0], 'max': [0.45, 0.16, 0.03]}"
ComputerKeyboard,7956,42939,only triangles,"{'min': [0.0, -0.18, -0.18], 'max': [5.6, 2.69, 0.18]}"
Bed,3752,7443,only triangles,"{'min': [-0.86, -0.55, -0.42], 'max': [0.83, 0.38, 0.28]}"
Bed,7442,14796,only triangles,"{'min': [-0.94, -0.42, -0.52], 'max': [0.86, 0.6, 0.52]}"
Bed,12384,24612,only triangles,"{'min': [-0.91, -0.6, -0.48], 'max': [0.79, 0.86, 0.46]}"
Bed,447,684,only triangles,"{'min': [-0.64, -0.68, -0.31], 'max': [1.11, 0.74, 0.48]}"
Bed,415,838,only triangles,"{'min': [-0.83, -0.48, -0.4], 'max': [0.88, 0.75, 0.35]}"
Bed,6349,12251,only triangles,"{'min': [-1.06, -0.72, -0.46], 'max': [0.49, 0.72, 0.23]}"
Bed,344,624,only triangles,"{'min': [-0.87, -0.73, -0.52], 'max': [0.82, 0.43, 0.21]}"
Bed,7218,14204,only triangles,"{'min': [-0.94, -0.89, -0.47], 'max': [0.75, 0.66, 0.34]}"
Bed,1867,3590,only triangles,"{'min': [-0.67, -0.71, -0.27], 'max': [0.93, 0.73, 0.31]}"
Bed,706,1388,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.96, 0.98, 0.49]}"
Bed,16364,32648,only triangles,"{'min': [-0.8, -0.88, -0.35], 'max': [0.86, 0.57, 0.29]}"
Bed,4597,9038,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.89, 0.96]}"
Bed,8116,15659,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.74, 0.81, 0.98]}"
Bed,363,572,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.8, 0.54, 0.98]}"
Bed,826,1628,only triangles,"{'min': [-1.09, -0.61, -0.38], 'max': [0.6, 0.72, 0.18]}"
Bed,3238,6272,only triangles,"{'min': [-0.84, -0.55, -0.3], 'max': [0.88, 0.41, 0.42]}"
Bed,12375,23918,only triangles,"{'min': [-0.91, -0.93, -0.47], 'max': [0.8, 0.57, 0.38]}"
Bed,437,724,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.77, 0.89, 0.98]}"
Bed,449,644,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.49, 0.49, 0.98]}"
Bed,1563,3154,only triangles,"{'min': [-0.8, -0.37, -0.3], 'max': [0.92, 0.51, 0.6]}"
Bed,441,584,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.72, 0.45, 0.98]}"
Bed,12236,24736,only triangles,"{'min': [-0.8, -0.51, -0.37], 'max': [0.8, 0.67, 0.3]}"
Bed,17296,34247,only triangles,"{'min': [-0.67, -0.53, -0.41], 'max': [0.82, 0.87, 0.55]}"
Bed,2277,4536,only triangles,"{'min': [-0.96, -0.37, -0.38], 'max': [0.75, 0.5, 0.28]}"
Bed,7136,13868,only triangles,"{'min': [-0.84, -0.48, -0.33], 'max': [0.84, 0.7, 0.41]}"
Bed,1926,3644,only triangles,"{'min': [-0.89, -0.72, -0.22], 'max': [0.75, 0.52, 0.34]}"
Bed,2644,5259,only triangles,"{'min': [-0.82, -0.83, -0.21], 'max': [0.99, 0.87, 0.39]}"
Violin,1529,8214,only triangles,"{'min': [2.69, -2.47, 0.48], 'max': [4.71, 3.11, 1.08]}"
Violin,4066,29310,only triangles,"{'min': [-0.18, 0.12, 0.06], 'max': [0.43, 0.2, 0.27]}"
Violin,2454,15021,only triangles,"{'min': [1.73, 2.26, 0.1], 'max': [2.71, 5.34, 0.66]}"
Violin,7669,41214,only triangles,"{'min': [-1.19, -0.15, -0.06], 'max': [-0.98, -0.03, 0.52]}"
Violin,4315,27552,only triangles,"{'min': [0.69, -0.04, 1.1], 'max': [0.9, 0.03, 1.7]}"
Violin,771,4653,only triangles,"{'min': [-0.34, -0.45, 0.02], 'max': [-0.02, 0.38, 0.08]}"
Violin,465,3018,only triangles,"{'min': [-14.62, -6.02, 6.5], 'max': [0.99, 54.57, 13.57]}"
Violin,1069,6219,only triangles,"{'min': [3.63, 2.78, -0.6], 'max': [4.93, 4.43, 3.47]}"
Violin,2068,11481,only triangles,"{'min': [1.89, 0.74, 0.34], 'max': [2.6, 1.79, 2.13]}"
Violin,3864,24384,only triangles,"{'min': [0.22, -0.26, 0.13], 'max': [0.43, -0.15, 0.72]}"
Violin,1299,7410,only triangles,"{'min': [-14.74, 17.9, 0.42], 'max': [-14.28, 18.74, 1.5]}"
Violin,6831,43521,only triangles,"{'min': [-8.07, -13432.69, -0.53], 'max': [52653.53, -1.72, 5949.69]}"
Violin,7435,48261,only triangles,"{'min': [0.49, -0.01, -0.06], 'max': [0.7, 0.6, 0.02]}"
Violin,3456,22923,only triangles,"{'min': [9.94, 20.73, 1.79], 'max': [10.04, 20.94, 2.54]}"
Violin,7350,46929,only triangles,"{'min': [4.53, 0.19, -3.45], 'max': [4.99, 0.52, -1.94]}"
Violin,799,4173,only triangles,"{'min': [0.32, 0.02, 1.31], 'max': [1.01, 0.31, 1.53]}"
Violin,2841,14943,only triangles,"{'min': [4.28, 12.04, -1.4], 'max': [10.73, 19.92, 18.01]}"
Violin,2198,13341,only triangles,"{'min': [4.58, 0.04, -0.08], 'max': [5.56, 2.82, 0.12]}"
Violin,3971,25794,only triangles,"{'min': [0.15, 0.42, 0.0], 'max': [0.34, 0.59, 0.58]}"
Violin,1959,12369,only triangles,"{'min': [36.64, 11.99, 0.0], 'max': [62.44, 86.56, 7.19]}"
Monitor,21122,39768,only triangles,"{'min': [-0.63, -0.7, -0.5], 'max': [0.84, 0.64, 0.16]}"
Monitor,4788,9779,only triangles,"{'min': [-1.04, -1.2, -0.41], 'max': [0.55, 0.39, 0.38]}"
Monitor,17106,35688,only triangles,"{'min': [-0.97, -1.26, -0.19], 'max': [0.88, 0.51, 0.26]}"
Monitor,9961,19638,only triangles,"{'min': [-0.97, -0.84, -0.52], 'max': [0.8, 0.61, 0.19]}"
Monitor,9485,15561,only triangles,"{'min': [-0.99, -0.91, -0.79], 'max': [0.85, 0.7, 0.82]}"
Monitor,230,444,only triangles,"{'min': [-0.59, -0.95, -0.66], 'max': [1.17, 0.79, 0.91]}"
Monitor,1646,3200,only triangles,"{'min': [-0.63, -0.8, -0.49], 'max': [1.0, 0.97, 0.27]}"
Monitor,18962,37916,only triangles,"{'min': [-0.78, -0.76, -0.2], 'max': [1.02, 0.94, 0.16]}"
Monitor,1812,3488,only triangles,"{'min': [-0.87, -0.7, -0.18], 'max': [1.03, 0.63, 0.2]}"
Monitor,2930,4890,only triangles,"{'min': [-1.18, -0.77, -0.38], 'max': [0.49, 0.87, 0.37]}"
Monitor,2767,4986,only triangles,"{'min': [-0.57, -0.81, -0.42], 'max': [1.01, 0.64, 0.39]}"
Monitor,1289,2568,only triangles,"{'min': [-1.05, -0.98, -0.45], 'max': [0.83, 0.78, 0.29]}"
Monitor,14887,30258,only triangles,"{'min': [-0.92, -0.56, -0.83], 'max': [0.63, 1.07, 0.68]}"
Monitor,464,883,only triangles,"{'min': [-0.83, -0.71, -0.21], 'max': [1.11, 0.95, 0.29]}"
Monitor,16462,33161,only triangles,"{'min': [-0.74, -0.78, -0.47], 'max': [0.98, 0.78, 0.92]}"
Monitor,163,294,only triangles,"{'min': [-0.56, -0.79, -0.85], 'max': [1.14, 0.7, 0.58]}"
Monitor,461,908,only triangles,"{'min': [-0.66, -0.96, -0.21], 'max': [1.11, 0.33, 0.24]}"
Monitor,1097,2118,only triangles,"{'min': [-0.7, -0.71, -0.59], 'max': [0.86, 0.53, 0.22]}"
Monitor,1366,2375,only triangles,"{'min': [-0.53, -0.64, -0.11], 'max': [0.82, 0.66, 0.39]}"
Monitor,6196,11989,only triangles,"{'min': [-0.64, -0.73, -0.82], 'max': [0.87, 0.72, 0.49]}"
City,2274,2938,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.86, 0.19, 0.98]}"
City,6615,7853,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.23, 0.64]}"
City,1335,2022,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.84, 0.08, 0.98]}"
City,5538,9290,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.21, 0.97]}"
City,1049,1948,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.75, 0.34, 0.98]}"
City,3153,3119,only triangles,"{'min': [0.05, 0.03, 0.03], 'max': [0.98, 0.36, 0.63]}"
City,2341,4217,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.06, 0.93]}"
City,26064,35805,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.49, 0.12, 0.98]}"
City,2273,3112,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.86, 0.19, 0.98]}"
City,9894,17091,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.09, 0.84]}"
City,5535,9290,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.21, 0.97]}"
City,1636,1767,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.88, 0.47, 0.98]}"
City,5780,10712,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.35, 0.98]}"
City,7089,13409,only triangles,"{'min': [0.03, 0.05, 0.03], 'max': [0.8, 0.13, 0.98]}"
City,1292,2136,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.5, 0.22, 0.98]}"
City,5138,9152,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.32, 0.72]}"
City,1273,1337,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.3, 0.98]}"
City,9201,17394,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.08, 0.93]}"
City,5135,5327,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.24, 0.64]}"
City,16857,16061,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.2, 0.76]}"
City,1049,1891,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.75, 0.34, 0.98]}"
City,5804,10692,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.35, 0.98]}"
City,6529,10335,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.22, 0.9]}"
